03.07.2020 00:00:00;AK3(Lot:821.41 Maliyet:2.474648), AKU(Lot:6842.57 Maliyet:0.074267), ALC(Lot:23918.72 Maliyet:0.021246), DAH(Lot:8789.86 Maliyet:0.231256), DPT(Lot:432.93 Maliyet:1.173816), DZE(Lot:6771.54 Maliyet:0.075046), EC2(Lot:192.13 Maliyet:5.289971), FYD(Lot:3629.89 Maliyet:0.559992), GAE(Lot:13963.98 Maliyet:0.036392), GHS(Lot:278.39 Maliyet:1.825391), ;0;10163.54
06.07.2020 00:00:00;ADP(Lot:11084.88 Maliyet:0.092592), AK3(Lot:205.43 Maliyet:2.498124), EC2(Lot:193.18 Maliyet:5.312952), FYD(Lot:1808.24 Maliyet:0.567608), NAKİT(Lot:6671.42 Maliyet:1), ;100.17;10263.72
07.07.2020 00:00:00;ADP(Lot:11191.11 Maliyet:0.091762), ALC(Lot:47619.69 Maliyet:0.021565), DPT(Lot:862.31 Maliyet:1.190899), DZE(Lot:6759.33 Maliyet:0.075963), NAKİT(Lot:6674.97 Maliyet:1), ;5.47;10269.19
08.07.2020 00:00:00;AAV(Lot:14631.59 Maliyet:0.035031), AES(Lot:86230.28 Maliyet:0.008248), AFS(Lot:16800.82 Maliyet:0.030508), AK3(Lot:204.84 Maliyet:2.502198), ALC(Lot:95120.97 Maliyet:0.021554), DAH(Lot:8300.71 Maliyet:0.23614), DPT(Lot:1721.86 Maliyet:1.190709), DZE(Lot:12145 Maliyet:0.075468), FYD(Lot:899.13 Maliyet:0.570064), GMR(Lot:6551.95 Maliyet:0.07823), ;-18;10251.19
09.07.2020 00:00:00;AAV(Lot:14754.72 Maliyet:0.034191), AES(Lot:95078.07 Maliyet:0.008342), AFA(Lot:6292.22 Maliyet:0.080175), AFS(Lot:52330.84 Maliyet:0.031105), AFT(Lot:8032.2 Maliyet:0.062807), ALC(Lot:95202.61 Maliyet:0.021196), DAH(Lot:4812.2 Maliyet:0.230759), DPT(Lot:1723.03 Maliyet:1.171141), FYD(Lot:907.47 Maliyet:0.555917), GMR(Lot:6638.23 Maliyet:0.075996), ;-161.61;10089.57
10.07.2020 00:00:00;AES(Lot:241898.16 Maliyet:0.008342), AFA(Lot:6292.22 Maliyet:0.080175), AFS(Lot:64874.28 Maliyet:0.031105), AFT(Lot:8032.2 Maliyet:0.062807), ALC(Lot:95202.61 Maliyet:0.021196), AOY(Lot:5554.59 Maliyet:0.090822), DAH(Lot:2186.17 Maliyet:0.230759), DPT(Lot:861.52 Maliyet:1.171141), FYD(Lot:907.47 Maliyet:0.555917), GMR(Lot:6638.23 Maliyet:0.075996), ;0;10089.57
13.07.2020 00:00:00;AES(Lot:245248.52 Maliyet:0.008144), AFA(Lot:6274.59 Maliyet:0.079579), AFS(Lot:64224.06 Maliyet:0.031099), AFT(Lot:9192.94 Maliyet:0.06355), AK3(Lot:205.77 Maliyet:2.426575), ALC(Lot:43677 Maliyet:0.020921), AOY(Lot:22069.41 Maliyet:0.090501), DAH(Lot:2184.31 Maliyet:0.228597), FYD(Lot:905.5 Maliyet:0.551439), GHS(Lot:276.34 Maliyet:1.806922), ;-103.05;9986.52
14.07.2020 00:00:00;AES(Lot:245331.6 Maliyet:0.008306), AFA(Lot:6214.92 Maliyet:0.081969), AFS(Lot:64982.6 Maliyet:0.031358), AFT(Lot:9257.06 Maliyet:0.064387), AK3(Lot:205.54 Maliyet:2.478453), ALC(Lot:43520.79 Maliyet:0.021421), AOY(Lot:22009.94 Maliyet:0.092582), DAH(Lot:2167.52 Maliyet:0.23503), FYD(Lot:893.54 Maliyet:0.570125), GHS(Lot:274.44 Maliyet:1.856262), ;202.1;10188.62
15.07.2020 00:00:00;AES(Lot:245331.6 Maliyet:0.008306), AFA(Lot:6214.92 Maliyet:0.081969), AFS(Lot:64982.6 Maliyet:0.031358), AFT(Lot:9823.56 Maliyet:0.064387), AK3(Lot:205.54 Maliyet:2.478453), ALC(Lot:41818.01 Maliyet:0.021421), AOY(Lot:22009.94 Maliyet:0.092582), DAH(Lot:2167.52 Maliyet:0.23503), FYD(Lot:893.54 Maliyet:0.570125), GHS(Lot:274.44 Maliyet:1.856262), ;0;10188.62
16.07.2020 00:00:00;AES(Lot:243390.88 Maliyet:0.008327), AFA(Lot:6234.67 Maliyet:0.081268), AFS(Lot:66139.6 Maliyet:0.030643), AFT(Lot:9741.65 Maliyet:0.062726), AK3(Lot:203.68 Maliyet:2.487647), ALC(Lot:41838.44 Maliyet:0.021726), AOY(Lot:22061.65 Maliyet:0.091866), DAH(Lot:2142.16 Maliyet:0.236527), FYD(Lot:884.53 Maliyet:0.572821), GHS(Lot:271.68 Maliyet:1.865018), ;-55.04;10133.58
