24.07.2020 00:00:00;DPT(Lot:428.16 Maliyet:1.187404), AAL(Lot:844.75 Maliyet:0.601827), AAK(Lot:13.05 Maliyet:38.950764), ICC(Lot:4369.76 Maliyet:0.116344), DBA(Lot:10089.8 Maliyet:0.050387), APT(Lot:10157.54 Maliyet:0.050051), AIS(Lot:24662.61 Maliyet:0.020614), DZT(Lot:603.67 Maliyet:0.842177), IAT(Lot:13251.18 Maliyet:0.038366), GA1(Lot:1.31 Maliyet:388.34348), NAKİT(Lot:5083.95 Maliyet:1), ;0;10167.9
27.07.2020 00:00:00;DPT(Lot:428.47 Maliyet:1.189319), AFO(Lot:5314.58 Maliyet:0.095885), AAK(Lot:12.94 Maliyet:39.36602), GA1(Lot:1.31 Maliyet:388.5746), DBA(Lot:9799.21 Maliyet:0.052003), ICA(Lot:12409.31 Maliyet:0.041065), FIB(Lot:14294.2 Maliyet:0.03565), APT(Lot:10183.21 Maliyet:0.050042), AAL(Lot:846.1 Maliyet:0.602282), DZT(Lot:605.12 Maliyet:0.84213), NAKİT(Lot:5095.88 Maliyet:1), ;23.87;10191.77
28.07.2020 00:00:00;AFO(Lot:10562.19 Maliyet:0.096346), DBA(Lot:9737.48 Maliyet:0.052253), FIB(Lot:28407.02 Maliyet:0.035823), ICA(Lot:24663.71 Maliyet:0.04126), NAKİT(Lot:6614.56 Maliyet:1), ;-15.52;10176.25
29.07.2020 00:00:00;AFO(Lot:10425.2 Maliyet:0.098331), DBA(Lot:9601.92 Maliyet:0.053381), FIB(Lot:28030.95 Maliyet:0.036571), ICA(Lot:24325.37 Maliyet:0.042142), NAKİT(Lot:6663.28 Maliyet:1), ;74.95;10251.2
30.07.2020 00:00:00;AFO(Lot:10425.2 Maliyet:0.098331), DBA(Lot:9601.92 Maliyet:0.053381), FIB(Lot:28030.95 Maliyet:0.036571), ICA(Lot:24325.37 Maliyet:0.042142), NAKİT(Lot:6663.28 Maliyet:1), ;0;10251.2
31.07.2020 00:00:00;AFO(Lot:10083.53 Maliyet:0.10353), DBA(Lot:9297.39 Maliyet:0.056142), FIB(Lot:27091.6 Maliyet:0.038534), ICA(Lot:23564.35 Maliyet:0.044302), NAKİT(Lot:6785.66 Maliyet:1), ;188.28;10439.48
04.08.2020 00:00:00;AFO(Lot:10381.53 Maliyet:0.098954), DBA(Lot:9688.53 Maliyet:0.053016), FIB(Lot:27896.65 Maliyet:0.036825), ICA(Lot:24233.78 Maliyet:0.042391), NAKİT(Lot:6677.41 Maliyet:1), ;-166.54;10272.94
05.08.2020 00:00:00;AFO(Lot:10141.89 Maliyet:0.102725), DBA(Lot:9329.17 Maliyet:0.055837), FIB(Lot:27238.69 Maliyet:0.038248), ICA(Lot:23674.62 Maliyet:0.044006), NAKİT(Lot:6771.87 Maliyet:1), ;145.31;10418.26
06.08.2020 00:00:00;AFO(Lot:9936.28 Maliyet:0.106033), DBA(Lot:9147.19 Maliyet:0.05759), FIB(Lot:26655.87 Maliyet:0.039525), ICA(Lot:23211.06 Maliyet:0.045391), NAKİT(Lot:6848.23 Maliyet:1), ;117.48;10535.73
07.08.2020 00:00:00;AFO(Lot:9801.68 Maliyet:0.108227), DBA(Lot:9037.21 Maliyet:0.058691), FIB(Lot:26340.38 Maliyet:0.040273), ICA(Lot:22923.96 Maliyet:0.046275), NAKİT(Lot:6895.24 Maliyet:1), ;72.33;10608.06
10.08.2020 00:00:00;AFO(Lot:9801.68 Maliyet:0.108227), DBA(Lot:9037.21 Maliyet:0.058691), FIB(Lot:26340.38 Maliyet:0.040273), ICA(Lot:22923.96 Maliyet:0.046275), NAKİT(Lot:6895.24 Maliyet:1), ;0;10608.06
11.08.2020 00:00:00;AFO(Lot:10187.27 Maliyet:0.10206), DBA(Lot:9395.9 Maliyet:0.055328), FIB(Lot:27389.7 Maliyet:0.03796), ICA(Lot:23795.33 Maliyet:0.043694), NAKİT(Lot:6758.13 Maliyet:1), ;-210.93;10397.13
12.08.2020 00:00:00;AFO(Lot:10187.27 Maliyet:0.10206), DBA(Lot:9395.9 Maliyet:0.055328), FIB(Lot:27389.7 Maliyet:0.03796), ICA(Lot:23795.33 Maliyet:0.043694), NAKİT(Lot:6758.13 Maliyet:1), ;0;10397.13
13.08.2020 00:00:00;AFO(Lot:10187.27 Maliyet:0.10206), DBA(Lot:9395.9 Maliyet:0.055328), FIB(Lot:27389.7 Maliyet:0.03796), ICA(Lot:23795.33 Maliyet:0.043694), NAKİT(Lot:6758.13 Maliyet:1), ;0;10397.13
14.08.2020 00:00:00;DPT(Lot:474.82 Maliyet:1.150235), NAKİT(Lot:9850.98 Maliyet:1), ;0;10397.13
17.08.2020 00:00:00;DPT(Lot:480.78 Maliyet:1.135183), NAKİT(Lot:9844.21 Maliyet:1), ;-7.15;10389.98
18.08.2020 00:00:00;AAK(Lot:13.03 Maliyet:39.859966), DPT(Lot:915.27 Maliyet:1.135183), ICC(Lot:8994.64 Maliyet:0.115513), OSD(Lot:518.83 Maliyet:2.002562), NAKİT(Lot:6753.49 Maliyet:1), ;0;10389.98
20.08.2020 00:00:00;AAK(Lot:15.72 Maliyet:39.741), DPT(Lot:801.46 Maliyet:1.174928), ICC(Lot:8908.6 Maliyet:0.117225), OSD(Lot:520.04 Maliyet:2.008153), NAKİT(Lot:6788.02 Maliyet:1), ;53.13;10443.11
21.08.2020 00:00:00;AAK(Lot:15.88 Maliyet:39.741), DPT(Lot:796.21 Maliyet:1.174928), ICC(Lot:8908.6 Maliyet:0.117225), OSD(Lot:520.04 Maliyet:2.008153), NAKİT(Lot:6788.02 Maliyet:1), ;0;10443.11
24.08.2020 00:00:00;AAK(Lot:16.23 Maliyet:39.741), DPT(Lot:784.13 Maliyet:1.174928), ICC(Lot:8908.6 Maliyet:0.117225), OSD(Lot:520.04 Maliyet:2.008153), NAKİT(Lot:6788.02 Maliyet:1), ;0;10443.11
25.08.2020 00:00:00;AAK(Lot:16.02 Maliyet:39.731995), AAL(Lot:3444.85 Maliyet:0.605917), AIS(Lot:25389.13 Maliyet:0.020553), DBA(Lot:9389.53 Maliyet:0.055575), DPK(Lot:324.55 Maliyet:1.607836), DPT(Lot:445.83 Maliyet:1.170464), FIB(Lot:13662.79 Maliyet:0.038193), IAT(Lot:49458.68 Maliyet:0.038491), ICC(Lot:9544.25 Maliyet:0.116587), OSD(Lot:1036.75 Maliyet:2.013304), ;-6.65;10436.46
26.08.2020 00:00:00;AAK(Lot:52.46 Maliyet:39.719707), AAL(Lot:3437.94 Maliyet:0.606062), AIS(Lot:25344.3 Maliyet:0.020553), DBA(Lot:9397.8 Maliyet:0.055428), DPK(Lot:323.9 Maliyet:1.608214), DPT(Lot:474.57 Maliyet:1.151847), DZT(Lot:648.81 Maliyet:0.802852), IAT(Lot:26392.12 Maliyet:0.038499), ICC(Lot:4496.77 Maliyet:0.115839), OSD(Lot:1035.41 Maliyet:2.012343), ;-18.43;10418.03
27.08.2020 00:00:00;DPT(Lot:903.29 Maliyet:1.153606), DZT(Lot:1297 Maliyet:0.803426), GA1(Lot:1.36 Maliyet:382.38596), ICC(Lot:8979.17 Maliyet:0.116051), NAKİT(Lot:6773.27 Maliyet:1), ;2.39;10420.42
28.08.2020 00:00:00;APT(Lot:10632.25 Maliyet:0.049079), DPT(Lot:899 Maliyet:1.160895), DZT(Lot:1293.01 Maliyet:0.807139), GA1(Lot:2.73 Maliyet:382.90298), NAKİT(Lot:6783.66 Maliyet:1), ;15.98;10436.4
31.08.2020 00:00:00;APT(Lot:21251.6 Maliyet:0.049137), DZT(Lot:1288.36 Maliyet:0.81052), GA1(Lot:2.72 Maliyet:383.68063), NAKİT(Lot:7309.68 Maliyet:1), ;6;10442.4
01.09.2020 00:00:00;AAK(Lot:13.08 Maliyet:39.922276), AAL(Lot:860.81 Maliyet:0.606648), APT(Lot:42481.73 Maliyet:0.04917), DPK(Lot:1296.51 Maliyet:1.611114), DPT(Lot:459.24 Maliyet:1.137115), DZT(Lot:644.14 Maliyet:0.810704), GA1(Lot:5.44 Maliyet:383.97354), IAT(Lot:13554.65 Maliyet:0.038526), ICC(Lot:4534.89 Maliyet:0.115153), OSD(Lot:517.37 Maliyet:2.018706), ;1.74;10444.13
02.09.2020 00:00:00;APT(Lot:21230.73 Maliyet:0.049229), DPK(Lot:648.72 Maliyet:1.611114), GA1(Lot:2.72 Maliyet:384.70438), OSD(Lot:258.79 Maliyet:2.019357), NAKİT(Lot:6793.59 Maliyet:1), ;7.54;10451.68
03.09.2020 00:00:00;APT(Lot:21220.98 Maliyet:0.049264), DPK(Lot:648.6 Maliyet:1.611826), GA1(Lot:2.72 Maliyet:385.04538), OSD(Lot:258.61 Maliyet:2.021279), NAKİT(Lot:6795.3 Maliyet:1), ;2.63;10454.31
04.09.2020 00:00:00;APT(Lot:21214.62 Maliyet:0.049284), DPK(Lot:324.29 Maliyet:1.612057), DZT(Lot:1282.71 Maliyet:0.815102), GA1(Lot:2.71 Maliyet:385.15146), NAKİT(Lot:6796.02 Maliyet:1), ;1.11;10455.41
