Tarih;Sepet İçeriği;Toplam Bakiye
2019-03-18;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;10000.0
2019-03-19;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;10005.494203615188
2019-03-20;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.12228  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.87772  ,  ;10010.985390260621
2019-03-21;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.03267  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.96733  ,  ;9957.114903434676
2019-03-22;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;9945.332880271237
2019-03-25;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.221  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.779  ,  ;9960.68375746422
2019-03-26;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.09622  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.90378  ,  ;9959.365747517078
2019-03-27;FİBA PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)(637) : 0.25  ,  MARMARA CAPITAL PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(834) : 0.07  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.67  ,  ;9791.051776386077
2019-03-28;İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.08493  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.91507  ,  ;9263.631160281218
2019-03-29;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.23  ,  İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.05  ,  İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.07  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.63  ,  ;9501.095285962756
2019-04-01;KARE PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)(832) : 0.14934  ,  İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.12909  ,  İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.04307  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.67851  ,  ;9618.81360888159
2019-04-02;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;9697.424409700188
2019-04-03;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.99  ,  ;9702.331983722763
2019-04-04;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.21244  ,  İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.56642  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.22114  ,  ;9707.727667176
2019-04-05;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;9878.007055413642
2019-04-08;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.34088  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.65912  ,  ;9893.251787814143
2019-04-09;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.33945  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.66055  ,  ;9731.152849806957
2019-04-10;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;9816.788085496497
2019-04-11;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.03011  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.96989  ,  ;9821.675936471353
2019-04-12;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.99  ,  ;9604.42800504274
2019-04-15;İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 1.0  ,  ;9618.93074499174
2019-04-16;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.04964  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.95036  ,  ;9602.297024341819
2019-04-17;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;9741.091175962873
2019-04-18;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;9743.256146735768
2019-04-19;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.0312  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.9688  ,  ;9748.667402147023
2019-04-22;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;9717.010794724529
2019-04-24;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.10189  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.89811  ,  ;9726.745786612037
2019-04-25;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.6919  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.3081  ,  ;9762.7914355527
2019-04-26;DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(602) : 0.36877  ,  İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.14198  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.48925  ,  ;9701.229181946916
2019-04-29;İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.09117  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.90883  ,  ;9731.299054396104
2019-04-30;FİBA PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)(637) : 0.18  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.8  ,  ;9668.720057279996
2019-05-02;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.38162  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.61838  ,  ;9672.381208445706
2019-05-03;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.21349  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.78651  ,  ;9541.844793123279
2019-05-06;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;9607.886992024045
2019-05-07;İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 1.0  ,  ;9613.256696153347
2019-05-08;İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.98  ,  ;9701.750065382583
2019-05-09;DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(602) : 0.14933  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.85067  ,  ;9548.95423627038
2019-05-10;DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(602) : 0.3006  ,  İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.65745  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.04195  ,  ;9299.792077807253
2019-05-13;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.07362  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.92638  ,  ;9256.07065763914
2019-05-14;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.32884  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.67116  ,  ;8902.934369001361
2019-05-15;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.33105  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.3894  ,  YAPI KREDİ PORTFÖY YABANCI TEKNOLOJİ SEKTÖRÜ HİSSE SENEDİ FONU(989) : 0.27955  ,  ;9117.239180849798
2019-05-16;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.38913  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.36404  ,  YAPI KREDİ PORTFÖY YABANCI TEKNOLOJİ SEKTÖRÜ HİSSE SENEDİ FONU(989) : 0.24684  ,  ;9110.16494415922
2019-05-17;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.85435  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.14565  ,  ;9086.841650353339
2019-05-20;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.31166  ,  İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.33063  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.3577  ,  ;9083.838064421965
2019-05-21;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.78  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.21  ,  ;9042.531576737234
2019-05-22;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.61649  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.38351  ,  ;9130.191683061328
2019-05-23;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.27718  ,  İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.09103  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.63179  ,  ;9008.163728428264
2019-05-24;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.64116  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.35884  ,  ;8987.173097721468
2019-05-27;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.16322  ,  İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.06253  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.77425  ,  ;9264.537160002395
2019-05-28;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 1.0  ,  ;9272.063708288293
2019-05-29;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 1.0  ,  ;9358.249316032648
2019-05-30;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.99936  ,  ;9283.817956925825
2019-05-31;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.11826  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.54775  ,  AURA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(946) : 0.33398  ,  ;9289.1167904359
2019-06-03;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.46802  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.53198  ,  ;9468.76389657766
2019-06-07;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.57108  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.42892  ,  ;9422.73022830707
2019-06-10;TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.98  ,  ;9989.112301693434
2019-06-11;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.39177  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.60823  ,  ;10145.887554697922
2019-06-12;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.59886  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.40114  ,  ;9943.364771228498
2019-06-13;TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 1.0  ,  ;9998.745524393522
2019-06-14;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.47867  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.52133  ,  ;9811.529268375722
2019-06-17;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.71135  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.28865  ,  ;9783.44386695367
2019-06-18;İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.23378  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.76622  ,  ;9808.403368366757
2019-06-19;TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 1.0  ,  ;10000.882348606756
2019-06-20;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.82246  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.17754  ,  ;9894.950322977227
2019-06-21;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.55673  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.44327  ,  ;10041.10943965091
2019-06-24;AK PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(513) : 0.2  ,  DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.68  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.11  ,  ;10055.914899508334
2019-06-25;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.11857  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.88143  ,  ;10149.243457688983
2019-06-26;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.42382  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.57618  ,  ;10334.514069827968
2019-06-27;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.46031  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.53969  ,  ;10226.163313322753
2019-06-28;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;10324.429806825385
2019-07-01;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;10342.170479927394
2019-07-02;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.21196  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.78804  ,  ;10347.8999450037
2019-07-03;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.60336  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.39664  ,  ;10388.10324869213
2019-07-04;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.31585  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.68415  ,  ;10332.084304586117
2019-07-05;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.95242  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.04758  ,  ;10314.21009180552
2019-07-08;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.66828  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.33172  ,  ;10329.230709447113
2019-07-09;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.99984  ,  ;10358.416161764057
2019-07-10;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.22695  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.77305  ,  ;10363.600978192184
2019-07-11;İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.45261  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.54739  ,  ;10471.801011106596
2019-07-12;İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.0757  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.9243  ,  ;10562.633290804866
2019-07-16;TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 1.0  ,  ;10297.482387854312
2019-07-17;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.6472  ,  İŞ PORTFÖY İŞ BANKASI İŞTİRAKLERİ ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(939) : 0.26383  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.08896  ,  ;10442.353836542414
2019-07-18;DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(602) : 0.11666  ,  MARMARA CAPITAL PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(834) : 0.17123  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.71211  ,  ;10473.852772670443
2019-07-19;TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 1.0  ,  ;10589.998000104764
2019-07-22;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.09039  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.85984  ,  AURA PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(946) : 0.04976  ,  ;10637.091591270471
2019-07-23;TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 1.0  ,  ;10589.752259600142
2019-07-24;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.98  ,  ;10713.383362530607
2019-07-25;AK PORTFÖY AMERİKA YABANCI HİSSE SENEDİ FONU(516) : 0.22493  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.77507  ,  ;10718.927204135132
2019-07-26;İŞ PORTFÖY BİST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(916) : 0.19601  ,  TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 0.80399  ,  ;10545.093882268888
2019-07-29;TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 1.0  ,  ;10623.53705435768
2019-07-30;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;10684.618913752633
2019-07-31;TACİRLER PORTFÖY DEĞIŞKEN FON(922) : 1.0  ,  ;10690.25618121535
2019-08-01;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.99  ,  ;10700.098267149982
2019-08-02;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 1.0  ,  ;10705.165575334453
2019-08-05;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.9347  ,  YAPI KREDİ PORTFÖY YABANCI TEKNOLOJİ SEKTÖRÜ HİSSE SENEDİ FONU(989) : 0.0653  ,  ;10562.251720630205
2019-08-06;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 1.0  ,  ;10142.792706452377
2019-08-07;AK PORTFÖY GELİŞEN ÜLKELER YABANCI HİSSE SENEDİ FONU(518) : 0.65718  ,  İŞ PORTFÖY BİST TEKNOLOJİ AĞIRLIKLI SINIRLAMALI ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(964) : 0.34282  ,  ;10232.367541390768
