Tarih;Sepet İçeriği;Toplam Bakiye
2019-04-01;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.41983  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.49971  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.08046  ,  ;9415.645760241654
2019-04-02;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.57  ,  GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON(662) : 0.43  ,  ;9477.667727880855
2019-04-03;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.15  ,  DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.8  ,  ;9521.357561875291
2019-04-04;İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.97  ,  ;9526.071588032451
2019-04-05;İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.83  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.16  ,  ;9514.397852815022
2019-04-08;GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.48  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.36  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.15  ,  ;9559.723063073894
2019-04-09;GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.34  ,  AURA PORTFÖY DEĞİŞKEN FONU(811) : 0.03  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.62  ,  ;9547.149289367442
2019-04-10;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.09  ,  QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.06  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.76  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.03  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.04  ,  ;9559.010571796734
2019-04-11;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.19  ,  FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON(625) : 0.06  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.37  ,  ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON(913) : 0.12  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.24  ,  ;9563.650483029924
2019-04-12;FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON(625) : 0.13  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.37  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.46  ,  ;9567.446819181738
2019-04-15;FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON(625) : 0.27  ,  GARANTİ PORTFÖY İKİNCİ DEĞİŞKEN FON(702) : 0.05  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.03  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.63  ,  ;9588.584366734316
2019-04-16;FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON(625) : 0.08  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.07  ,  KARE PORTFÖY BİRİNCİ DEĞİŞKEN FON(817) : 0.03  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.04  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.68  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.1  ,  ;9593.688637137591
2019-04-17;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.06  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.1  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.07  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.4  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.24  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.13  ,  ;9599.640585444655
2019-04-18;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.1095  ,  QİNVEST PORTFÖY İKİNCİ DEĞİŞKEN FONU(620) : 0.08841  ,  FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON(625) : 0.05265  ,  KARE PORTFÖY BİRİNCİ DEĞİŞKEN FON(817) : 0.03576  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.09559  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.18722  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.43086  ,  ;9606.367987619597
2019-04-19;GARANTİ PORTFÖY BORÇLANMA ARAÇLARI FONU(667) : 0.09  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.65  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.11  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.13  ,  ;9623.381641682581
2019-04-22;OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.07  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.05  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.88  ,  ;9610.672490841525
2019-04-24;OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.27  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.68  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.03  ,  ;9621.66583245666
2019-04-25;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.12  ,  TEB PORTFÖY İKİNCİ DEĞİŞKEN FON(772) : 0.06  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.07  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.74  ,  ;9625.927712014794
2019-04-26;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.69  ,  TEB PORTFÖY İKİNCİ DEĞİŞKEN FON(772) : 0.08  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.18  ,  ;9629.619033623027
2019-04-29;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.59217  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.37527  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.03256  ,  ;9644.803901222353
2019-04-30;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.29919  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.70081  ,  ;9643.281813307223
2019-05-02;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 1.0  ,  ;9619.441101889457
2019-05-03;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.32  ,  DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.36  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.15  ,  ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON(913) : 0.16  ,  ;9592.527369601317
2019-05-06;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.2282  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.7718  ,  ;9602.552754934488
2019-05-07;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.60961  ,  TEB PORTFÖY İKİNCİ DEĞİŞKEN FON(772) : 0.03944  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.14298  ,  ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON(913) : 0.17532  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.03265  ,  ;9589.62913636879
2019-05-08;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.05  ,  TEB PORTFÖY İKİNCİ DEĞİŞKEN FON(772) : 0.1  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.31  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.4  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.14  ,  ;9597.477677503315
2019-05-09;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.36066  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.63934  ,  ;9594.834165578262
2019-05-10;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.91098  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.08902  ,  ;9569.709721316687
2019-05-13;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.07993  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.92007  ,  ;9553.220203546185
2019-05-14;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.08694  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.91306  ,  ;9504.345223357432
2019-05-15;GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.89967  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.06787  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.03247  ,  ;9538.37284944391
2019-05-16;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.05972  ,  QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.08086  ,  GARANTİ PORTFÖY BORÇLANMA ARAÇLARI FONU(667) : 0.04253  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.14275  ,  ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON(913) : 0.28893  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.3852  ,  ;9541.250228876745
2019-05-17;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.73846  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.26154  ,  ;9547.625000176595
2019-05-20;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.36673  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.455  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.17827  ,  ;9558.685275729033
2019-05-21;TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.17468  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.59009  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.23523  ,  ;9580.872554391273
2019-05-22;OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.44381  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.03195  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.34903  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.17521  ,  ;9584.136300414175
2019-05-23;TEB PORTFÖY İKİNCİ DEĞİŞKEN FON(772) : 0.13673  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.12853  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.06628  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.23228  ,  ZİRAAT PORTFÖY BORÇLANMA ARAÇLARI FONU(973) : 0.08613  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.35006  ,  ;9591.016673852795
2019-05-24;OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.23278  ,  ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON(913) : 0.49154  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.06884  ,  ZİRAAT PORTFÖY BORÇLANMA ARAÇLARI FONU(973) : 0.0963  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.11055  ,  ;9592.061332874093
2019-05-27;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.45  ,  DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.31  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.21  ,  ;9611.696475048446
2019-05-28;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.57497  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.25009  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.17494  ,  ;9615.888821262646
2019-05-29;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.75  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.09  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.08  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.07  ,  ;9629.110730672357
2019-05-30;GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.39645  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.22797  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.1845  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.19108  ,  ;9630.663443178419
2019-05-31;GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.87334  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.06815  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.0585  ,  ;9663.638349280569
2019-06-03;GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.58  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.26  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.06  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.1  ,  ;9685.559017734258
2019-06-07;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.04  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.62  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.17  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.06  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.07  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.04  ,  ;9697.506638760506
2019-06-10;GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.85  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.05  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.04  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.04  ,  ;9822.492226284665
2019-06-11;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.25  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.66  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.08  ,  ;9825.174626471904
2019-06-12;GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.91  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.03  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.04  ,  ;9808.235491194433
2019-06-13;QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.06  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.21  ,  AURA PORTFÖY DEĞİŞKEN FONU(811) : 0.06  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.1  ,  ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON(913) : 0.09  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.37  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.03  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.07  ,  ;9837.594771276523
2019-06-14;ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON(913) : 0.09  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.77  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.06  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.05  ,  ;9833.200822838377
2019-06-17;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.43  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.46  ,  AURA PORTFÖY DEĞİŞKEN FONU(811) : 0.03  ,  ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON(913) : 0.03  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.04  ,  ;9846.81416825739
2019-06-18;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.16  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.25  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.15  ,  ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON(913) : 0.32  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.08  ,  ;9857.044819358096
2019-06-19;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.21  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.64  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.06  ,  ZİRAAT PORTFÖY BORÇLANMA ARAÇLARI FONU(973) : 0.07  ,  ;9877.981835859202
2019-06-20;GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.62  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.15  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.21  ,  ;9881.56749423279
2019-06-21;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.04853  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.61092  ,  TEB PORTFÖY BORÇLANMA ARAÇLARI FONU(917) : 0.04329  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.12178  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.17548  ,  ;9916.688010508196
2019-06-24;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.55  ,  OYAK PORTFÖY İKİNCİ DEĞİŞKEN FON(849) : 0.03  ,  ÜNLÜ PORTFÖY BİRİNCİ DEĞİŞKEN FON(913) : 0.18  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.22  ,  ;9953.798284152183
2019-06-25;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.52  ,  QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU(633) : 0.04  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.07  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.35  ,  ;9971.396596919583
2019-06-26;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.29  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.31  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.28  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.09  ,  ;9969.006703690504
2019-06-27;GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.30256  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.14504  ,  TACİRLER PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU(920) : 0.39056  ,  İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(941) : 0.10002  ,  YAPI KREDİ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(1006) : 0.06182  ,  ;9965.701073041415
2019-06-28;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.13  ,  FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON(625) : 0.05  ,  GARANTİ PORTFÖY BİRİNCİ KATILIM FONU(700) : 0.06  ,  GEDİK PORTFÖY BİRİNCİ DEĞİŞKEN FON(701) : 0.03  ,  KARE PORTFÖY BİRİNCİ DEĞİŞKEN FON(817) : 0.07  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.66  ,  ;9974.35855998823
2019-07-01;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.81  ,  TEB PORTFÖY İKİNCİ DEĞİŞKEN FON(772) : 0.04  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.14  ,  ;9997.989181342598
2019-07-02;AK PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(533) : 0.08  ,  DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.66  ,  OSMANLI PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(866) : 0.26  ,  ;10003.55570247362
