Tarih;Sepet İçeriği;Toplam Bakiye
2019-04-01;HSBC PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON(737) : 0.71  ,  MÜKAFAT PORTFÖY KİRA SERTİFİKASI KATILIM FONU(840) : 0.12  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.16  ,  ;10116.124418252977
2019-04-02;ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 1.0  ,  ;10131.03482838979
2019-04-03;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.78  ,  ALBARAKA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(896) : 0.21  ,  ;10125.297619452294
2019-04-04;OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 1.0  ,  ;10136.23017117756
2019-04-05;OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.2791  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.64131  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.07959  ,  ;10142.842365953926
2019-04-08;AK PORTFÖY DEĞİŞKEN FON(512) : 0.04113  ,  KT PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(825) : 0.05865  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.90022  ,  ;10158.763864836725
2019-04-09;AK PORTFÖY DEĞİŞKEN FON(512) : 0.22  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.77  ,  ;10165.437494096423
2019-04-10;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.10788  ,  AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(563) : 0.13851  ,  DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 0.50685  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.12503  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.12173  ,  ;10171.8576367355
2019-04-11;QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU(623) : 0.21  ,  HSBC PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON(737) : 0.06  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.5  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.08  ,  TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON(929) : 0.05  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.1  ,  ;10178.280764086985
2019-04-12;HSBC PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON(737) : 0.10772  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.21288  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.60788  ,  TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON(929) : 0.07153  ,  ;10185.567997688926
2019-04-15;AK PORTFÖY DEĞİŞKEN FON(512) : 0.07  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.9  ,  ;10203.152778020623
2019-04-16;AK PORTFÖY DEĞİŞKEN FON(512) : 0.15524  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.23425  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.61052  ,  ;10208.856879491637
2019-04-17;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.21  ,  GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.53  ,  TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON(929) : 0.06  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.18  ,  ;10215.011036726519
2019-04-18;GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.42  ,  TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON(929) : 0.22  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.18  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.17  ,  ;10217.819405450475
2019-04-19;GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.11  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.89  ,  ;10229.800884669563
2019-04-22;DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 0.12752  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.87248  ,  ;10246.099488198695
2019-04-24;DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 1.0  ,  ;10256.23536712288
2019-04-25;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.14221  ,  DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 0.85779  ,  ;10260.158859030678
2019-04-26;GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.25  ,  FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU(632) : 0.15  ,  MÜKAFAT PORTFÖY KİRA SERTİFİKASI KATILIM FONU(840) : 0.47  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.13  ,  ;10265.504569925559
2019-04-29;AK PORTFÖY DEĞİŞKEN FON(512) : 0.64413  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.26747  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.08833  ,  ;10281.043477279634
2019-04-30;AK PORTFÖY DEĞİŞKEN FON(512) : 0.62  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.36  ,  ;10287.330424103642
2019-05-02;AK PORTFÖY DEĞİŞKEN FON(512) : 0.26  ,  DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(597) : 0.3  ,  KT PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(825) : 0.05  ,  MÜKAFAT PORTFÖY KİRA SERTİFİKASI KATILIM FONU(840) : 0.12  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.22  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.03  ,  ;10299.258406552655
2019-05-03;AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU(713) : 0.26642  ,  MÜKAFAT PORTFÖY KİRA SERTİFİKASI KATILIM FONU(840) : 0.25076  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.18675  ,  ALBARAKA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(896) : 0.29607  ,  ;10305.047444258245
2019-05-06;AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU(713) : 0.56  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.41  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.03  ,  ;10316.333224264132
2019-05-07;QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU(623) : 0.06252  ,  AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU(713) : 0.22222  ,  MÜKAFAT PORTFÖY KİRA SERTİFİKASI KATILIM FONU(840) : 0.35244  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.26526  ,  TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON(929) : 0.09756  ,  ;10322.819786677332
2019-05-08;FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU(632) : 0.2  ,  AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU(713) : 0.29  ,  HSBC PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON(737) : 0.09  ,  MÜKAFAT PORTFÖY KİRA SERTİFİKASI KATILIM FONU(840) : 0.16  ,  TEB PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON(929) : 0.06  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.19  ,  ;10330.496986828293
2019-05-09;OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.2155  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.7845  ,  ;10336.327930972706
2019-05-10;AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU(713) : 0.03962  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.2301  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.55902  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.17126  ,  ;10342.633320776287
2019-05-13;QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU(623) : 0.28  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.04  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.18  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.47  ,  ;10348.144597343637
2019-05-14;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.74541  ,  AZİMUT PYŞ BİRİNCİ BORÇLANMA ARAÇLARI FONU(713) : 0.11456  ,  ALBARAKA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(896) : 0.06279  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.07724  ,  ;10349.579713996369
2019-05-15;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.80069  ,  DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 0.09267  ,  ALBARAKA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(896) : 0.10664  ,  ;10357.774206719576
2019-05-16;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.61682  ,  DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 0.0894  ,  ALBARAKA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(896) : 0.29378  ,  ;10364.457817163278
2019-05-17;AK PORTFÖY DEĞİŞKEN FON(512) : 0.50738  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.04884  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.44369  ,  ;10370.35328072977
2019-05-20;AK PORTFÖY DEĞİŞKEN FON(512) : 0.12  ,  DENİZ PORTFÖY PARA PİYASASI FONU(588) : 0.39  ,  GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.25  ,  FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU(632) : 0.05  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.19  ,  ;10392.834586169516
2019-05-21;AK PORTFÖY DEĞİŞKEN FON(512) : 0.15  ,  FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU(632) : 0.13  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.72  ,  ;10399.568731047335
2019-05-22;AK PORTFÖY DEĞİŞKEN FON(512) : 0.08799  ,  GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.10879  ,  FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU(632) : 0.17059  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.63264  ,  ;10406.609484833092
2019-05-23;GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.07183  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.38553  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.19668  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.14501  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.20095  ,  ;10413.033854178051
2019-05-24;OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.36313  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.28485  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.2923  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.05972  ,  ;10419.915407471533
2019-05-27;OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.63  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.35  ,  ;10437.944744097438
2019-05-28;AK PORTFÖY DEĞİŞKEN FON(512) : 0.32  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.29  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.38  ,  ;10444.484317732997
2019-05-29;DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 0.44  ,  GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.25  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.29  ,  ;10450.820722293265
2019-05-30;GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.07256  ,  FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU(632) : 0.22766  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.52313  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.17665  ,  ;10456.02787015819
2019-05-31;GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.08989  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.57214  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.33796  ,  ;10463.236724061291
2019-06-03;GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.03782  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.78487  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.1773  ,  ;10481.066147018742
2019-06-07;GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.11857  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.74033  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.1411  ,  ;10507.4751637331
2019-06-10;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.19496  ,  DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 0.41425  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.27836  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.11243  ,  ;10528.078025983401
2019-06-11;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.2671  ,  DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 0.36668  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.1732  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.19302  ,  ;10533.97230491763
2019-06-12;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.50984  ,  GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.13754  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.2222  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.13041  ,  ;10539.09767344968
2019-06-13;OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.58637  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.30011  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.11352  ,  ;10546.404706043719
2019-06-14;OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.1772  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.8228  ,  ;10551.437765631275
2019-06-17;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.18  ,  FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU(632) : 0.16  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.18  ,  ALBARAKA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(896) : 0.06  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.23  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.16  ,  ;10570.99037923213
2019-06-18;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.24  ,  FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU(632) : 0.08  ,  ALBARAKA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(896) : 0.41  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.1  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.17  ,  ;10575.975299392552
2019-06-19;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.28014  ,  DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 0.09121  ,  GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.14536  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.04552  ,  ALBARAKA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(896) : 0.15104  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.2157  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.07103  ,  ;10584.983611039606
2019-06-20;QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU(623) : 0.57574  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.42426  ,  ;10590.238622942881
2019-06-21;OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.56  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.43  ,  ;10596.748815918761
2019-06-24;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.10922  ,  GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.17203  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.11767  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.35751  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.24357  ,  ;10615.769690170197
2019-06-25;GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.03  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.31  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.36  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.28  ,  ;10624.596545631366
2019-06-26;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.11089  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.39189  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.36069  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.13653  ,  ;10629.254201152316
2019-06-27;AZİMUT PYŞ KISA VADELİ BORÇLANMA ARAÇLARI FONU(670) : 0.06649  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.68016  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.25335  ,  ;10637.966436723425
2019-06-28;AK PORTFÖY DEĞİŞKEN FON(512) : 0.72669  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.27331  ,  ;10644.198310259939
2019-07-01;AK PORTFÖY DEĞİŞKEN FON(512) : 0.87415  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.12594  ,  ;10661.830802168295
2019-07-02;DENİZ PORTFÖY PARA PİYASASI FONU(588) : 0.30693  ,  AZİMUT PYŞ KISA VADELİ BORÇLANMA ARAÇLARI FONU(670) : 0.33488  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.29966  ,  ÜNLÜ PORTFÖY İKİNCİ DEĞİŞKEN FON(914) : 0.05857  ,  ;10667.990233145545
2019-07-03;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.32899  ,  DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(579) : 0.30352  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.13379  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.23371  ,  ;10674.175773762225
2019-07-04;ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU(525) : 0.09797  ,  GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU(616) : 0.12587  ,  FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU(632) : 0.11489  ,  OYAK PORTFÖY BİRİNCİ KATILIM SERBEST FON(872) : 0.07463  ,  ALBARAKA PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(896) : 0.09493  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.38747  ,  ACTUS PORTFÖY BORÇLANMA ARAÇLARI FONU(508) : 0.10424  ,  ;10681.938184653827
2019-07-05;QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU(623) : 0.06  ,  FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU(632) : 0.14  ,  OYAK PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU(856) : 0.6  ,  YAPI KREDİ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU(996) : 0.2  ,  ;10688.949450384263
